,wd20cd,wd20nm,total_population,mean_age,median_age,country,prediction
3954,E05009770,Stanford,3772.0,43.135737009544,45.0,England,False
3955,E05009771,Steventon & the Hanneys,4017.0,42.9198406771222,45.0,England,False
3956,E05009800,Aldwick East,5258.0,55.7645492582731,62.0,England,False
3957,E05009801,Aldwick West,6351.0,50.1698945048024,55.0,England,False
3958,E05009802,Angmering & Findon,9680.0,45.963326446281,49.0,England,False
3959,E05009803,Arundel & Walberton,8136.0,49.0015978367748,53.0,England,False
3960,E05009804,Barnham,8453.0,44.4431562758784,48.0,England,False
3961,E05009805,Beach,4662.0,49.2919347919348,53.0,England,False
3962,E05009806,Bersted,9602.0,41.4503228494064,41.0,England,False
3963,E05009807,Brookfield,6176.0,41.0522992227979,42.0,England,False
3964,E05009808,Courtwick with Toddington,10331.0,37.186235601587505,36.0,England,False
3965,E05009809,East Preston,8424.0,52.72424026590689,58.0,England,False
3966,E05009810,Felpham East,7093.0,43.483434371916,46.0,England,False
3967,E05009811,Felpham West,4559.0,50.5314762009213,55.0,England,False
3968,E05009812,Ferring,4621.0,57.328716727981,63.0,England,False
3969,E05009813,Hotham,6933.0,41.769075436319106,39.0,England,False
3970,E05009814,Marine,7484.0,41.8777391769107,41.0,England,False
3971,E05009815,Middleton-on-Sea,4974.0,53.0070365902694,59.0,England,False
3972,E05009816,Orchard,6971.0,40.0453306555731,39.0,England,False
3973,E05009817,Pagham,6040.0,52.8,58.0,England,False
3974,E05009818,Pevensey,5840.0,42.1315068493151,42.0,England,False
3975,E05009819,River,9134.0,44.0071162688855,46.0,England,False
3976,E05009820,Rustington East,5358.0,54.1913027248974,61.0,England,False
3977,E05009821,Rustington West,8130.0,50.7833948339483,55.0,England,False
3978,E05009822,Yapton,6548.0,43.3048259010385,45.0,England,False
3979,E05009823,Alvechurch South,3131.0,45.417119131268,48.0,England,False
3980,E05009824,Alvechurch Village,2930.0,42.937542662116,44.5,England,False
3981,E05009825,Aston Fields,3507.0,40.417165668662705,41.0,England,False
3982,E05009826,Avoncroft,3300.0,45.1027272727273,48.0,England,False
3983,E05009827,Barnt Green & Hopwood,2981.0,47.2016101979202,49.0,England,False
3984,E05009828,Belbroughton & Romsley,6730.0,47.0358098068351,51.0,England,False
3985,E05009829,Bromsgrove Central,3740.0,44.1644385026738,46.0,England,False
3986,E05009830,Catshill North,2846.0,39.1303583977512,39.0,England,False
3987,E05009831,Catshill South,3279.0,42.6529429704178,44.0,England,False
3988,E05009832,Charford,3665.0,38.2974079126876,36.0,England,False
3989,E05009833,Cofton,2994.0,38.9696058784235,39.0,England,False
3990,E05009834,Drakes Cross,3124.0,44.291933418694,47.0,England,False
3991,E05009835,Hagley East,2672.0,43.2211826347305,45.0,England,False
3992,E05009836,Hagley West,4490.0,42.0376391982183,44.0,England,False
3993,E05009837,Hill Top,2382.0,41.1230058774139,43.0,England,False
3994,E05009838,Hollywood,3200.0,47.005,50.0,England,False
3995,E05009839,Lickey Hills,3048.0,45.8326771653543,50.0,England,False
3996,E05009840,Lowes Hill,2903.0,41.630037891836,42.0,England,False
3997,E05009841,Marlbrook,2890.0,46.147404844290705,50.0,England,False
3998,E05009842,Norton,3707.0,40.3207445373618,41.0,England,False
3999,E05009843,Perryfields,1501.0,46.9506995336442,51.0,England,False
4000,E05009844,Rock Hill,3011.0,40.349385586184,41.0,England,False
4001,E05009845,Rubery North,3539.0,43.6832438541961,46.0,England,False
4002,E05009846,Rubery South,2984.0,45.1243297587131,47.0,England,False
4003,E05009847,Sanders Park,3651.0,46.6463982470556,47.0,England,False
4004,E05009848,Sidemoor,4211.0,40.5623367371171,40.0,England,False
4005,E05009849,Slideslow,3693.0,36.4643920931492,39.0,England,False
4006,E05009850,Tardebigge,3771.0,41.7181119066561,40.0,England,False
4007,E05009851,Wythall East,2978.0,44.0725319006044,47.0,England,False
4008,E05009852,Wythall West,3023.0,49.2123718160768,52.0,England,False
4009,E05009853,Acklam,5645.0,41.3727192205492,41.0,England,False
4010,E05009854,Ayresome,6141.0,36.2320468978994,34.0,England,False
4011,E05009855,Berwick Hills & Pallister,9154.0,34.8431286869128,32.0,England,False
4012,E05009856,Brambles & Thorntree,8697.0,34.6595377716454,32.0,England,False
4013,E05009857,Central,12783.0,30.3629038566847,26.0,England,False
4014,E05009858,Coulby Newham,8528.0,42.8898921200751,45.5,England,False
4015,E05009859,Hemlington,6330.0,40.049131121643,40.0,England,False
4016,E05009860,Kader,5170.0,48.4251450676983,53.0,England,False
4017,E05009861,Ladgate,5395.0,39.9340129749768,38.0,England,False
4018,E05009862,Linthorpe,6488.0,38.5340628853268,38.0,England,False
4019,E05009863,Longlands & Beechwood,10691.0,36.5573847161164,34.0,England,False
4020,E05009864,Marton East,5342.0,41.9852115312617,43.0,England,False
4021,E05009865,Marton West,5298.0,45.6098527746319,49.0,England,False
4022,E05009866,Newport,12078.0,32.0250041397582,29.0,England,False
4023,E05009867,North Ormesby,3068.0,37.1662320730117,34.0,England,False
4024,E05009868,Nunthorpe,4890.0,45.8625766871166,49.0,England,False
4025,E05009869,Park,9776.0,36.3602700490998,34.0,England,False
4026,E05009870,Park End & Beckfield,7756.0,39.9338576585869,39.0,England,False
4027,E05009871,Stainton & Thornton,2931.0,43.8079153872399,46.0,England,False
4028,E05009872,Trimdon,4819.0,42.7457978833783,44.0,England,False
4029,E05009873,Alford,4874.0,45.7638489946656,49.0,England,False
4030,E05009874,Binbrook,2474.0,49.6269199676637,55.0,England,False
4031,E05009875,Burgh le Marsh,2583.0,50.2415795586527,56.0,England,False
4032,E05009876,Chapel St Leonards,4608.0,55.5792100694444,61.0,England,False
4033,E05009877,Coningsby & Mareham,10027.0,40.3704996509425,39.0,England,False
4034,E05009878,Croft,2219.0,49.5574583145561,54.0,England,False
4035,E05009879,Friskney,2321.0,45.7936234381732,50.0,England,False
4036,E05009880,Fulstow,2679.0,50.3583426651736,55.0,England,False
4037,E05009881,Grimoldby,2256.0,46.0110815602837,51.0,England,False
4038,E05009882,Hagworthingham,2316.0,49.6187392055268,55.0,England,False
4039,E05009883,Halton Holegate,2712.0,50.0814896755162,55.0,England,False
4040,E05009884,Holton-le-Clay & North Thoresby,4995.0,47.5261261261261,52.0,England,False
4041,E05009885,Horncastle,7577.0,46.441599577669294,50.0,England,False
4042,E05009886,Ingoldmells,2415.0,47.5469979296066,53.0,England,False
4043,E05009887,Legbourne,2170.0,48.1520737327189,54.0,England,False
4044,E05009888,Mablethorpe,7874.0,51.931165862331696,58.0,England,False
4045,E05009889,Marshchapel & Somercotes,4513.0,49.8211832483935,55.0,England,False
4046,E05009890,North Holme,2560.0,42.975,44.0,England,False
4047,E05009891,Priory & St James',5052.0,42.6654790182106,44.0,England,False
4048,E05009892,Roughton,2395.0,52.0183716075157,57.0,England,False
4049,E05009893,St Clement's,5123.0,45.0519227015421,48.0,England,False
4050,E05009894,St Margaret's,2801.0,41.5794359157444,43.0,England,False
4051,E05009895,St Mary's,2352.0,48.3601190476191,52.0,England,False
4052,E05009896,St Michael's,2162.0,47.5416281221092,51.0,England,False
4053,E05009897,Scarbrough & Seacroft,9341.0,45.5839845840916,49.0,England,False
4054,E05009898,Sibsey & Stickney,5196.0,47.907428791378,53.0,England,False
4055,E05009899,Spilsby,3343.0,42.116362548609,42.0,England,False
4056,E05009900,Sutton on Sea,4759.0,56.9340197520488,64.0,England,False
4057,E05009901,Tetford & Donington,2467.0,51.1540332387515,57.0,England,False
4058,E05009902,Tetney,2544.0,45.7948113207547,50.0,England,False
4059,E05009903,Trinity,2486.0,38.7385358004827,38.0,England,False
4060,E05009904,Wainfleet,2751.0,46.1108687749909,51.0,England,False
4061,E05009905,Willoughby with Sloothby,2472.0,50.9029126213592,56.0,England,False
4062,E05009906,Winthorpe,5894.0,45.4104173736003,49.0,England,False
4063,E05009907,Withern & Theddlethorpe,2473.0,50.9842296805499,56.0,England,False
4064,E05009908,Woodhall Spa,4346.0,52.132075471698094,57.0,England,False
4065,E05009909,Wragby,2597.0,46.0658452060069,50.0,England,False
4066,E05009910,Ashdon,2172.0,44.2403314917127,49.0,England,False
4067,E05009911,Broad Oak & the Hallingburys,4124.0,43.6362754607178,47.0,England,False
4068,E05009912,Clavering,2407.0,44.9667636061487,49.0,England,False
4069,E05009913,Debden & Wimbish,2663.0,36.8111152835148,33.0,England,False
4070,E05009914,Elsenham & Henham,4604.0,40.4680712423979,42.0,England,False
4071,E05009915,Felsted & Stebbing,4569.0,43.1882249945283,47.0,England,False
4072,E05009916,Flitch Green & Little Dunmow,3030.0,32.7019801980198,33.0,England,False
4073,E05009917,Great Dunmow North,4866.0,40.1411837237978,42.0,England,False
4074,E05009918,Great Dunmow South & Barnston,6389.0,44.4465487556738,46.0,England,False
4075,E05009919,Hatfield Heath,2408.0,43.454734219269106,46.0,England,False
4076,E05009920,High Easter & the Rodings,2461.0,42.6468915075173,47.0,England,False
4077,E05009921,"Littlebury, Chesterford & Wenden Lofts",4442.0,43.3048176497073,47.0,England,False
4078,E05009922,Newport,3778.0,42.8803599788248,46.0,England,False
4079,E05009923,Saffron Walden Audley,4550.0,45.832967032967,48.0,England,False
4080,E05009924,Saffron Walden Castle,4808.0,41.5106073211314,42.0,England,False
4081,E05009925,Saffron Walden Shire,7654.0,41.3578521034753,42.0,England,False
4082,E05009926,Stansted North,4458.0,43.1469268730372,44.0,England,False
4083,E05009927,Stansted South & Birchanger,5083.0,37.0277395239032,38.0,England,False
4084,E05009928,Stort Valley,2108.0,42.564990512334,47.0,England,False
4085,E05009929,Takeley,7245.0,36.9733609385783,38.0,England,False
4086,E05009930,Thaxted & the Eastons,5303.0,44.2249669998114,47.0,England,False
